text,font_size,bold,alignment,x,y,casing,page,label
including a timeline,11.0,0,left,108.03579711914062,644.9332885742188,lower,7,Body
"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",11.0,0,centered,108.03579711914062,657.5299072265625,lower,7,Body
structure,11.0,0,left,108.03579711914062,670.2479858398438,lower,7,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.6,1,left,90.04060363769531,734.0382080078125,lower,7,Body
March 2003,7.6,1,centered,296.70526123046875,734.0382080078125,title,7,Body
7,9.0,0,left,516.640625,730.9798583984375,lower,7,Body
Evaluation and Awarding of Contract,12.0,0,left,96.04060363769533,81.00001525878906,lower,8,H2
The contract will be awarded to the bidder whose submission offers the best value; the contract will,11.0,0,centered,90.04060363769531,122.8488311767578,lower,8,Body
not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,11.0,0,centered,90.04060363769531,135.56690979003906,lower,8,Body
any of the bidders responding to this RFP and we may seek further response.,11.0,0,centered,90.04060363769531,148.1635284423828,lower,8,Body
"Specifically, proposals will be evaluated proposals according to the following criteria:",11.0,0,centered,90.04060363769531,172.76063537597656,lower,8,Body
Quality of the proposal /approach outlined for undertaking the business planning process,11.0,0,centered,126.0420379638672,210.19728088378903,lower,8,Body
Demonstrated experience,11.0,0,left,126.0420379638672,222.9153594970703,lower,8,Body
"Cost, including expenses",11.0,0,left,126.0420379638672,235.5119781494141,lower,8,Body
Timeline and projected completion date,11.0,0,left,126.0420379638672,248.1085968017578,lower,8,Body
Other relevant factors as determined by the ODL Steering Committee,11.0,0,centered,126.0420379638672,261.3124389648437,lower,8,Body
Questions regarding this RFP should be directed by e-mail only to Michael Ridley,11.0,0,centered,90.04060363769531,286.6271667480469,lower,8,Body
(mridley@uoguelph.ca).,11.0,0,left,90.04060363769531,299.3452453613281,lower,8,Body
Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,11.0,0,centered,90.04060363769531,324.65997314453125,lower,8,Body
Committee.,11.0,0,left,90.04060363769531,337.2566223144531,title,8,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.6,1,left,90.04060363769531,734.0382080078125,lower,8,Body
March 2003,7.6,1,centered,296.70526123046875,734.0382080078125,title,8,Body
8,9.0,0,left,516.640625,730.9798583984375,lower,8,Body
Appendix A:  ODL Envisioned Phases & Funding,12.0,0,left,90.04060363769531,107.5199737548828,lower,9,Body
Phase I:  Business Planning,10.0,1,left,90.04049682617188,139.785888671875,title,9,Body
Timeline: March 2003 – September 2003,10.0,1,left,90.04049682617188,162.8233642578125,title,9,Body
"Funding Requested: ~$100,000 jointly funded by stakeholder groups and the provincial government.",10.0,1,left,90.0405044555664,174.34710693359375,lower,9,Body
Result: The ODL business plan,10.0,1,left,90.0405044555664,197.26507568359372,lower,9,Body
"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,",10.0,0,centered,90.04049682617188,220.42205810546875,lower,9,Body
"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure",10.0,0,centered,90.04049682617188,231.94580078125,lower,9,Body
the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond.,10.0,0,centered,90.04049682617188,243.46954345703125,lower,9,Body
"Given the number and diversity of stakeholders involved, the business planning process must be a fully",10.0,0,centered,90.04049682617188,266.38751220703125,lower,9,Body
consultative approach. To ensure that the planning results in a workable plan with the full commitment,10.0,0,centered,90.04049682617188,277.9112243652344,lower,9,Body
"of all stakeholders it must have competent, dedicated staffing and monies for the travel and",10.0,0,centered,90.04049682617188,289.4349365234375,lower,9,Body
communication components so critical in a consultative process.,10.0,0,left,90.04049682617188,300.9586486816406,lower,9,Body
Phase II: Implementing and Transitioning,10.0,1,left,90.04049682617188,335.28082275390625,lower,9,H3
Timeline: April 2004 – December 2006,10.0,1,left,90.04049682617188,358.3182983398437,title,9,Body
Funding Requested: Funding from other states and provinces suggest that the ODL could receive,10.0,1,left,90.04049682617188,369.8419799804688,lower,9,Body
"funding of up to $50 Million (over 3 years). Funding to be provided partnership of government, library",10.0,0,centered,90.0405044555664,381.3656921386719,lower,9,Body
stakeholders and other interested parties.,10.0,0,left,90.04049682617188,392.7698974609375,lower,9,Body
Result: The ODL is implemented and validated,10.0,1,left,90.04049682617188,415.807373046875,lower,9,Body
The second phase will be to implement the ODL based on the business plan. This phase recognizes,10.0,0,centered,90.04049682617188,438.9643859863281,lower,9,Body
that for ODL to be optimally successful libraries must transition to a new way of doing business and,10.0,0,centered,90.04049682617188,450.4880981445313,lower,9,Body
providing services. The transition must occur while libraries continue to provide existing services and,10.0,0,centered,90.04049682617188,461.8923034667969,lower,9,Body
"respond to current challenges. This implementation phase will funded by a partnership of government,",10.0,0,centered,90.04049682617188,473.416015625,lower,9,Body
library stakeholders and other interested parties as a means to quickly jumpstart the ODL.,10.0,0,centered,90.04049682617188,484.9397277832031,lower,9,Body
The seed money requested will allow libraries to realign their budgets and services as the infrastructure,10.0,0,centered,90.04049682617188,507.9771728515625,lower,9,Body
"and content of the ODL is created and secured. Some of the funding will be new money, although there",10.0,0,left,90.04049682617188,519.3814086914062,lower,9,Body
is every indication that existing budgets and methods of operating may be modified as a result of,10.0,0,centered,90.04048156738281,530.78564453125,lower,9,Body
"recommendations . During this phase the polices, procedures, governance structures and accountability",10.0,0,left,90.04048156738281,542.309326171875,lower,9,Body
"mechanisms of the ODL will be put in place. Pilot projects will be initiated, evaluated and expanded.",10.0,0,centered,90.04048919677734,553.9525756835938,lower,9,Body
"Information resources will be identified, contracts for these resources will be negotiated and resources",10.0,0,centered,90.04048919677734,565.476318359375,lower,9,Body
will be made deployed through the ODL. Regular evaluation during this phase will ensure the ODL is,10.0,0,centered,90.04048919677734,577.0,lower,9,Body
achieving its objectives and is accountable to its key communities.,10.0,0,left,90.04048919677734,588.523681640625,lower,9,Body
Phase III: Operating and Growing the ODL,10.0,1,left,90.04048919677734,611.3221435546875,lower,9,H3
Timeline: January 2007 -,10.0,1,left,90.04048919677734,634.359619140625,title,9,Body
Funding: $50 Million annually ($35 Million requested from government),10.0,1,left,90.04048156738281,645.8833618164062,lower,9,Body
Result: The ODL is fully operational and sustainable,10.0,1,left,90.04048919677734,668.8013916015625,lower,9,Body
In the third phase the ODL moves into the operational stage. Ontarians will experience the full benefits,10.0,0,centered,90.05046081542969,691.9583129882812,lower,9,Body
of the initiative and libraries will consolidate support around the ODL to grow resources and extend,10.0,0,centered,90.05046081542969,703.4820556640625,lower,9,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.6,1,left,90.04060363769531,734.0382080078125,lower,9,Body
March 2003,7.6,1,centered,296.70526123046875,734.0382080078125,title,9,Body
9,9.0,0,left,516.640625,730.9798583984375,lower,9,Body
capabilities. The challenge is to secure resources sufficient to both sustain the original investments and,10.0,0,centered,90.04060363769531,72.22618865966797,lower,10,Body
to enhance the ODL.,10.0,0,left,90.04060363769531,83.74993133544922,lower,10,Body
The ongoing funding of the ODL will be based on a partnership model involving all the key participants,10.0,0,centered,90.04060363769531,106.66790008544922,lower,10,Body
"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are",10.0,0,centered,90.04060363769531,118.19164276123048,lower,10,Body
expected to make financial contributions to the ODL. It is important in achieving the full impact of the,10.0,0,centered,90.0505599975586,129.71539306640625,lower,10,Body
"ODL on Ontario’s economy, society and learning support that all library sectors are participants",10.0,0,centered,90.0505599975586,141.2391357421875,lower,10,Body
"(university, colleges, public libraries and schools).",10.0,0,left,90.0505599975586,152.76287841796875,lower,10,Body
"The proposed funding model requires a continuing government investment, but also recognizes that as",10.0,0,centered,90.0505599975586,170.28240966796875,lower,10,Body
the ODL matures a growing share of ODL funding will come from libraries and non-governmental,10.0,0,centered,90.04060363769531,181.68658447265625,lower,10,Body
sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,10.0,0,centered,90.04060363769531,193.2103271484375,lower,10,Body
enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,10.0,0,centered,90.04060363769531,204.73406982421875,lower,10,Body
endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,10.0,0,centered,90.04060363769531,216.2578125,lower,10,Body
outlines the model. This model is based on these assumptions:,10.0,0,left,90.04060363769531,227.78155517578125,lower,10,Body
1. that ODL expenditures will increase by 50% over a 10 year period,10.0,0,left,108.03832244873048,245.30120849609372,lower,10,Body
2. that government funding will decrease from 70% to 45% during that 10 year period,10.0,0,centered,108.03832244873048,262.70135498046875,lower,10,Body
"3. that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%",10.0,0,centered,108.03832244873048,280.22100830078125,lower,10,Body
during the same period,10.0,0,left,126.0459976196289,291.7447204589844,lower,10,Body
OVERVIEW OF ODL FUNDING MODEL,10.0,1,centered,245.80503845214844,320.6685485839844,upper,10,Body
Funding Source,12.0,1,left,114.40059661865234,344.1000061035156,title,10,Body
2007,12.0,1,centered,313.360595703125,344.1000061035156,lower,10,Body
2017,12.0,1,left,427.6005859375,344.1000061035156,lower,10,Body
Government,10.0,0,left,114.40059661865234,358.4262084960937,title,10,Body
$35M (70%),10.0,0,centered,300.4434509277344,358.4262084960937,upper,10,Body
$33.75M (45%),10.0,0,left,408.0612487792969,358.4262084960937,upper,10,Body
Libraries,10.0,0,left,114.40060424804688,370.4280090332031,title,10,Body
$10M (20%),10.0,0,centered,300.47332763671875,370.4280090332031,upper,10,Body
$22.5M (30%),10.0,0,left,410.7205810546875,370.4280090332031,upper,10,Body
